#N 	Name 	S[cm] 	L[cm] 	B[kG] 	G[kG/cm]   S[kG/cm/cm] 	Tilt[deg] 	Tilt_out 	BendAng[deg]
302 	MAT2L14V 	77331.9 	1e-006 	0 	0 	0 	90
303 	D10078 	77349.9 	17.9766  
304 	IPM2L14 	77349.9 	0   	0 	0 	0 	0
305 	D10084 	77351.6 	1.6953  
306 	MQSsl 	77358.6 	7 	0 	0 	0 	0
307 	D10010 	77368.6 	10  
308 	MQB2L14 	77383.6 	15 	0 	-0.632006 	0 	0
309 	D10080 	77494.5 	110.906  
310 	R2E1 	77544.5 	50   D_E[MeV]=3.75  E_out[MeV]=2113.24
311 	D10006 	77569.5 	25  
312 	R2E2 	77619.5 	50   D_E[MeV]=3.75  E_out[MeV]=2116.99
313 	D10081 	77685.6 	66.0625  
314 	R2E3 	77735.6 	50   D_E[MeV]=3.75  E_out[MeV]=2120.74
315 	D10006 	77760.6 	25  
316 	R2E4 	77810.6 	50   D_E[MeV]=3.75  E_out[MeV]=2124.49
317 	D10081 	77876.6 	66.0625  
318 	R2E5 	77926.6 	50   D_E[MeV]=3.75  E_out[MeV]=2128.24
319 	D10006 	77951.6 	25  
320 	R2E6 	78001.6 	50   D_E[MeV]=3.75  E_out[MeV]=2131.99
321 	D10081 	78067.7 	66.0625  
322 	R2E7 	78117.7 	50   D_E[MeV]=3.75  E_out[MeV]=2135.74
323 	D10006 	78142.7 	25  
324 	R2E8 	78192.7 	50   D_E[MeV]=3.75  E_out[MeV]=2139.49
325 	D10082 	78270 	77.2656  
326 	MAT2L15H 	78270 	1e-006 	0 	0 	0 	0
327 	D10083 	78309.9 	39.9454  
328 	IPM2L15 	78309.9 	0   	0 	0 	0 	0
329 	D10084 	78311.6 	1.6953  
330 	MQSsl 	78318.6 	7 	0 	0 	0 	0
331 	D10010 	78328.6 	10  
332 	MQB2L15 	78343.6 	15 	0 	0.643904 	0 	0
333 	D10080 	78454.5 	110.906  
334 	R2F1 	78504.5 	50   D_E[MeV]=3.75  E_out[MeV]=2143.24
335 	D10006 	78529.5 	25  
336 	R2F2 	78579.5 	50   D_E[MeV]=3.75  E_out[MeV]=2146.99
337 	D10081 	78645.6 	66.0625  
338 	R2F3 	78695.6 	50   D_E[MeV]=3.75  E_out[MeV]=2150.74
339 	D10006 	78720.6 	25  
340 	R2F4 	78770.6 	50   D_E[MeV]=3.75  E_out[MeV]=2154.49
341 	D10081 	78836.6 	66.0625  
342 	R2F5 	78886.6 	50   D_E[MeV]=3.75  E_out[MeV]=2158.24
343 	D10006 	78911.6 	25  
344 	R2F6 	78961.6 	50   D_E[MeV]=3.75  E_out[MeV]=2161.99
345 	D10081 	79027.7 	66.0625  
346 	R2F7 	79077.7 	50   D_E[MeV]=3.75  E_out[MeV]=2165.74
347 	D10006 	79102.7 	25  
348 	R2F8 	79152.7 	50   D_E[MeV]=3.75  E_out[MeV]=2169.49
349 	D10085 	79251.9 	99.2344  
350 	MAT2L16V 	79251.9 	1e-006 	0 	0 	0 	90
351 	D10078 	79269.9 	17.9766  
352 	IPM2L16 	79269.9 	0   	0 	0 	0 	0
353 	D10084 	79271.6 	1.6953  
354 	MQSsl 	79278.6 	7 	0 	0 	0 	0
355 	D10010 	79288.6 	10  
356 	MQB2L16 	79303.6 	15 	0 	-0.655802 	0 	0
357 	D10080 	79414.5 	110.906  
358 	R2G1 	79464.5 	50   D_E[MeV]=3.75  E_out[MeV]=2173.24
359 	D10006 	79489.5 	25  
